ID,text,label,score
459,there is no cafeteria available on our campus.,NEGATIVE,0.9977518916130066
469,"thereâ€™s not many options for healthy meals, items that can be made into healthy meals is scarce on campus",NEGATIVE,0.9979816675186157
473,the south county would benefit from meals on campus. all our students have as a selection are vending machines,POSITIVE,0.7575068473815918
496,variety would be preferable.,POSITIVE,0.9775784015655518
500,the options are not that great,POSITIVE,0.9997279047966003
503,there needs to be more choices,NEGATIVE,0.9990146160125732
511,necesita mã¡s variedad a bajo precio,NEGATIVE,0.9265575408935547
513,there are not really any nutritious food options available at clovis community college.  the institution needs to improve its food offerings.  it is certainly not helping in regards to the obesity epidemic.,POSITIVE,0.9997625946998596
517,"i get a staff discount on my food from the cafeteria at cnm main campus, this helps when i want to buy a meal here.",POSITIVE,0.9741933941841125
521,i would like it to be more like valencia campus where they have actual cafeteria that runs every day of the week and has basic grocery staples available at all timesuch a salads,NEGATIVE,0.5914012789726257
522,"we had a very good company in previous years that offered healthy meal choices but as the cafeteria is run by contractors who bid for access, the food quality as well as customer service has dropped while the prices have increased.",POSITIVE,0.9965639710426331
543,only have a snack bar or vending machines on campus,NEGATIVE,0.9920182824134827
546,"i don't think much of the food available at my campus would be considered health. quick, most of the time, but mostly convenient and much more expensive to buy something that approximates healthy.",NEGATIVE,0.5840867161750793
562,"i'm quite sure that many of our students would benefit from having an affordable source on campus for healthy, nutritious food",POSITIVE,0.7059597373008728
571,limited,NEGATIVE,0.9985942244529724
577,food in campus is not good or cheap. i never eat or drink coffee here anymore.,NEGATIVE,0.9997335076332092
581,there is only a snack bar at dacc so the healthy food options seem minimal.,NEGATIVE,0.9993067979812622
584,very limited options,NEGATIVE,0.9994751811027527
589,"as far as i know, our campus does not have a cafeteria or food court of any kind. it would be a great benefit to the faculty, staff, & students, if there were healthy food options on campus. in addition, including a meal plan as part of the free tuition initiative would help those students or staff struggling with food security. the school does a lot to hold events and provide food to the community and students who attend. however, there is no sustained availability of food offered through the college.",POSITIVE,0.9850959181785583
608,it's getting better,POSITIVE,0.9983641505241394
627,it's getting better,POSITIVE,0.9983641505241394
647,only a small cafe with limited choices or grab and go,NEGATIVE,0.9969611763954163
653,healthy options are kind of sparse on campus,NEGATIVE,0.9960018992424011
654,more dining options are needed,NEGATIVE,0.6820404529571533
658,"limited, not many daily options",NEGATIVE,0.9959847927093506
661,mostly junk food,NEGATIVE,0.9997207522392273
663,its mostly vending machines,NEGATIVE,0.9815942049026489
674,need more snack bar choices,NEGATIVE,0.9981738328933716
687,i don't purchase food on campus,NEGATIVE,0.9988701939582825
693,i don't buy meals on campus. they are too expensive,NEGATIVE,0.9993022680282593
706,"we only have vending machines on our campus. when we did have food services the food was, arguably, unhealthy.",NEGATIVE,0.9990795850753784
707,food on campus if expensive and the options in the sub are too commercial and processed for the most part.,NEGATIVE,0.9946547746658325
718,"the food on campus could be better. sometimes it's prepared well, and sometimes it needs to be cooked correctly.",NEGATIVE,0.9926181435585022
723,es una gran ayuda para todos los estudiantes y trabajadores que no tienen suficiente dinero para tener comida en su su mesa . siempre para poder aprender y trabajar primero se nesesita una buena alimentaciã³n por que con ambre no se puede concentrar bien.,NEGATIVE,0.9612667560577393
728,"i think that there are several food options available on campus for staff, faculty, and students within a reasonable price range.  i think the unm sub has limited options, but are still available.  la po and the university club offered a varied selection of options and they are in close proximity to most dorms on campus.",NEGATIVE,0.994022786617279
737,i don't know because i work remotely.,NEGATIVE,0.9988017082214355
738,affordable; more options would be nice,NEGATIVE,0.9974855184555054
740,"it's all fast food, and low quality.",NEGATIVE,0.9995412826538086
744,healthier food should be cheaper and more available,NEGATIVE,0.7784143090248108
748,"i feel like food is available on my campus, just depends on your dietary needs and cost effectiveness.",POSITIVE,0.6855227947235107
754,i teach online so i am not sure.,NEGATIVE,0.999381422996521
755,it is great & inexpensive just that i spend my money on groceries for  my home i don't usually eat on campus.,NEGATIVE,0.9997768998146057
768,would like to see more options,NEGATIVE,0.9922775030136108
788,"while we have a food pantry, i don't think it's being used effectively.",NEGATIVE,0.9996699094772339
812,not very good.,POSITIVE,0.9997884631156921
813,other than the food program there is no food on campus,NEGATIVE,0.9983957409858704
816,the snack bar is rarely open. there is no cafeteria.,NEGATIVE,0.9965774416923523
819,i think it is good.,POSITIVE,0.9998445510864258
828,"i work at the sssc. we only have a couple of crappy vending machines that don't work a lot of the time.  i have an hour, but going to main campus is not feasible.",NEGATIVE,0.9997058510780334
837,there needs to be more healthier meal options.,NEGATIVE,0.9995214939117432
852,limited-few healthy options.,NEGATIVE,0.9863786697387695
869,"pienso que seria buena idea, pero la verdad nose que clase de comida tiene disponible.",NEGATIVE,0.9845127463340759
882,i think the food pantry i'd an awesome idea. i believe that college students should be getting food stamps. to not have to worry about food i think takes a huge relief on you,NEGATIVE,0.9991979002952576
888,north campus has no food options except the cafe (which is tasty but expensive and limited) and the cafeteria in the hospital. it would be nice to have other places to eat.,NEGATIVE,0.9851352572441101
891,"we really need to have a cafã© open for student, faculty, and staff",NEGATIVE,0.9979919195175171
895,need more vegetarian and ethnic options. too much corporate options.,NEGATIVE,0.9996042847633362
904,not sure i know.,NEGATIVE,0.9995922446250916
918,it's only once a month and the food they sell is extremely high,POSITIVE,0.9935401082038879
923,we have good food available and reasonably priced on our campus.,POSITIVE,0.999815046787262
934,we have a pantry on campus which is a nice edition however there are no other food options other than vending machines.,POSITIVE,0.8994588851928711
937,very affordable,POSITIVE,0.9997676014900208
942,no money,NEGATIVE,0.9994113445281982
949,they don't exist. there's no cafeteria on montoya.,NEGATIVE,0.9993404746055603
952,,POSITIVE,0.7481213212013245
954,"it's laden with food allergens that i cannot ingest without incurring more medical costs. also the food is unhealthy, loaded with sodium and fats that are against my cardiologist's orders.",NEGATIVE,0.9976420402526855
955,there are two areas on campus:  the cafeteria and the coffee store.,POSITIVE,0.7983417510986328
957,it's readily available,POSITIVE,0.9998372793197632
965,mostly fast food on campus that is overly priced; and nutritional meals are rare and would probably be out of my price range.,NEGATIVE,0.9885815978050232
968,"it needs more healthy food options, less processed meals.",NEGATIVE,0.999417781829834
973,"one location, at the cafeteria which has very limited hours, and is closed parts of the summer",NEGATIVE,0.9989626407623291
977,"i would like to see our cafeteria provide much more healthier choices of food, to include organics.",NEGATIVE,0.7769431471824646
979,there is never a broad enough range of fresh foods in the cafeteria. i fear for the future health of students who don't have the options i have.,NEGATIVE,0.998077392578125
980,it is amazing sicne most of the students and some staff can have their lunch with comfort,POSITIVE,0.9996116757392883
983,few affordable healthy options,POSITIVE,0.7718080282211304
987,need more variety with more available times to purchase.,NEGATIVE,0.9926486611366272
988,no option except for sodexo cafeteria which does not offer plant based options,NEGATIVE,0.9992836117744446
989,"i've never eaten here on campus, but it's always been an option for me.",POSITIVE,0.9969764947891235
990,"the quality of the cafeteria (purple something) is horrible, it is a scandal that students are forced to eat there and the price they pay considering how bad it is. they end up buying fast food in addition to paying for the meal plan.",NEGATIVE,0.9995755553245544
996,"we recently began receiving meals from albuquerque ""meals on wheels"" that are free to staff and students.",NEGATIVE,0.7680156826972961
1001,there are too few options.,NEGATIVE,0.9989367127418518
1008,there isnâ€™t anything on campus that is available to me as a staff member.,NEGATIVE,0.989845871925354
1013,"no local and or fresh options...low quality heavy on salt, sugar, fat, and additives.",NEGATIVE,0.999743640422821
1014,the learning center where i work does not have a cafeteria.  only vending machines.  i also do most of my teaching online and from home.,NEGATIVE,0.9869202375411987
1021,food services are not offered at nnmc,NEGATIVE,0.9555386900901794
1029,there is nothing good,POSITIVE,0.9996132254600525
1030,not balanced for healthy enough.  too much junk.,NEGATIVE,0.9998037219047546
1041,the selection is terrible,NEGATIVE,0.9997068047523499
1057,i would like to see more oprtions.,NEGATIVE,0.9720916152000427
1060,there are no food options available on campus.,NEGATIVE,0.9994615912437439
1066,there is not any food availability on my campus. they have never opened back up.,NEGATIVE,0.999492883682251
1076,we just lost our food vendor so the only thing we have are snacks in the bookstore and vending machines. the food that was there was way too expensive.,NEGATIVE,0.9997748732566833
1077,at mesalands community college there is no cafeteria.,NEGATIVE,0.9986898303031921
1079,"unmg does not have adequate food services for non-high school students. ""the mckinley academy kitchen"" is available to high school students with limited availability to non-high school students. it has been years since food services were offered to all students, faculty, and staff at unmg. the non-high school students need to either eat before they come to campus or bring meals with them. if nothing else, let food trucks park on campus! this is unconscionable.",NEGATIVE,0.9988728165626526
1096,expensive for quality.,NEGATIVE,0.9982086420059204
1097,wish there were more options,NEGATIVE,0.9982890486717224
1099,none,NEGATIVE,0.985345721244812
1102,so so,POSITIVE,0.9700967669487
1103,good,POSITIVE,0.9998161196708679
1105,the food is too expensive to buy monday through friday. i don't have the budget to eat on campus monday through friday,NEGATIVE,0.9992998838424683
1109,we don't have nearly enough healthy and low sugar options to purchase.,NEGATIVE,0.9997108578681946
1113,we just have vending machines. just lost our food vendor.,NEGATIVE,0.9997779726982117
1114,it's just vending machines. no healthy food.,NEGATIVE,0.9998003840446472
1116,we do not have any.  only snacks in the book store.  our administration is actively seeking another company to take over the snack bar that did serve breakfast and lunch.,NEGATIVE,0.9983155727386475
1117,coke machines that do not work.,NEGATIVE,0.9998053908348083
1118,"minimal, it can be very hit and miss with the student cafeteria. sometimes the salad options or grill options are great and more ""home made"" than standard caf fare, other days its very limited.",NEGATIVE,0.7830532193183899
1126,there is a lack of consistent access to healthy meals on campus since our snack bar vendor just closed. there are vending machines and the bookstore sells snacks but those will not make a complete meal and are not always the healthiest options.,NEGATIVE,0.9969534873962402
1128,"we have very limited food on campus, mainly vending machine foods and snacks from the bookstore. we have a food vendor space, but have had lots of vendor turnover and often chosen vendors are not very affordable or nutritious.",NEGATIVE,0.9989282488822937
1135,they do not offer enough options for dietary needs,NEGATIVE,0.9995840191841125
1150,we have no food on campus,NEGATIVE,0.9997308850288391
1154,not enough options for sue to being a small campus.,NEGATIVE,0.9962581396102905
1158,"i think most food options are too expensive (i get why, i just don't want to send that much).  i make all my food and bring it to work.  i purchase food on campus about 1x a month for a special lunch with colleagues.",NEGATIVE,0.9848396182060242
1165,we don't have a food vendor,NEGATIVE,0.9984026551246643
1167,"it would be beneficial to have a food pantry on campus for students, staff and faculty. this would ensure that folks would have access to at least one meal per day.",NEGATIVE,0.9811099767684937
1171,nnmc has vending machines for hot or cold good,POSITIVE,0.6501213312149048
1175,i'm remote.,NEGATIVE,0.7711470723152161
1177,food availability is great - but the cost isn't always doable. i'm very thankful for the fresh-made food and healthy options -- but i wish there was less cost entry for certain things!,NEGATIVE,0.9671192765235901
1182,it is too expensive and most of it is microwavable food items full of preservatives.  they should accept ebt cards for prepackaged foods and drinks.,NEGATIVE,0.9985159039497375
1186,it would be wonderful to purchase nutritious food on campus but the campus cannot afford it.,NEGATIVE,0.9956942796707153
1188,no food availability on campus what-so-ever,NEGATIVE,0.9997482895851135
1193,slim options and pricy,NEGATIVE,0.9993085861206055
1194,there should be more options for students and at a price they can afford.,NEGATIVE,0.9902706146240234
1211,limited options,NEGATIVE,0.9981300234794617
1214,hope there is sufficient food for students and whoever else needs it.,POSITIVE,0.9837622046470642
1222,food is available but sometimes the selection(s) are not healthy and the price has gone up.,NEGATIVE,0.9966149926185608
1226,"we had a small, family-run cafe for about six months in 2022, but they pulled out. i do not personally know why. the remaining options on campus are vending machines and the book store. sodas and snack-food items.",NEGATIVE,0.9991729855537415
1232,snack bar vendor never last's.,NEGATIVE,0.974877655506134
1237,"we used to have a cafe that offered a number of nutritious meals, including a salad bar, but they closed it. now we only have vending machines, which don't offer healthy options or they are too expensive. it costs over $4 to get a granola bar.",NEGATIVE,0.9980583786964417
1251,"we have no food vendors other than vending machines. when we did, it was too expensive for many.",NEGATIVE,0.99921715259552
1253,could improve,POSITIVE,0.9862592220306396
1257,i wish it were healthier.  i changed my diet a few years ago to low carb due to being diabetic.  i've also had a pork allergy that limits my selection.  i cannot find a selection that meets my new diet.,NEGATIVE,0.9974864721298218
1261,north campus has few options,NEGATIVE,0.9985238909721375
1272,it is getting better,POSITIVE,0.9985660910606384
1287,i think they are adequate and provide enough variety & healthy options,POSITIVE,0.9997773766517639
1288,food choices are limited but food quality is good.,NEGATIVE,0.9997460246086121
1290,we should have a small cafe or something here in alamogordo.,NEGATIVE,0.9962728023529053
1291,"it is nice they sometimes set different foods out, but on a normal day-to-day basis there isn't really anything on campus.",POSITIVE,0.9963969588279724
1292,"healthy food choices are rare and expensive.  cost of less healthy options is not discounted either.  better and more varied options, subsidized in whole or in part or otherwise discounted prices, are much-needed.  also, training is needed that will help foster healthier eating.",NEGATIVE,0.9678872227668762
1293,"there are lunch options through san juan college in farmington, but they are expensive so i get a snack from dollar general or bring my own food.",NEGATIVE,0.9804666638374329
1298,"we do not have a campus food institution on campus that is open. we do have a commercial kitchen and a 'cafe' of sorts on campus but it is not open as the president does not place it as a priority for our students, who do need a low cost/high nutritional option on campus.",NEGATIVE,0.9980473518371582
1303,there no longer is any kind of food availability on campus.,NEGATIVE,0.9993973970413208
1307,cant find anyone to run our deli.,NEGATIVE,0.9991544485092163
1310,there is none,NEGATIVE,0.9840419292449951
1311,i wish food was available on campus.,NEGATIVE,0.9881028532981873
1312,vending machines only in sunlandn park,NEGATIVE,0.9700056910514832
1315,i see the effort is there but the funding isn't,NEGATIVE,0.9948734641075134
1320,we have no food selection other than half empty vending machines with expired product in them,NEGATIVE,0.999601423740387
1321,"there should be a low cost, healthy option for everyone on campus.",NEGATIVE,0.743904709815979
1326,gross,NEGATIVE,0.9997848868370056
1332,for our campus there is no real food availability!,NEGATIVE,0.999762237071991
1339,"excellent and nutritious cafeteria food, but not much in option for health alternative food options in the bookstore...",NEGATIVE,0.9920788407325745
1342,campus has too many trashy food chains and not enough affordable (under $7) healthy food options (actually nutritious salads or sandwiches),POSITIVE,0.9996433258056641
1357,"there is very little, as the only food service available is for dual-enrolled high school students and does not provide healthy food.",NEGATIVE,0.9996269941329956
1374,"i have never bought food on campus. i eat at home. but if i needed to eat on campus, i'd probably bring my lunch.",NEGATIVE,0.731047511100769
1377,need more options for everyone.,NEGATIVE,0.9992159605026245
1379,we do not have food availability on campus,NEGATIVE,0.999705970287323
1380,na,N/A,0.0
1384,there is no healthy food options on my campus,NEGATIVE,0.9997113347053528
1386,i never purchase food on campus - i bring everything from home.,POSITIVE,0.9853343963623047
1396,"when teaching online i had no need to access food as i wasn't on the campus. now i commute and my classes are back to back, leaving no time to sit for a meal.",NEGATIVE,0.9869605302810669
1413,the pantry was very helpful.,POSITIVE,0.9946514964103699
1422,there is no food available on campus.,NEGATIVE,0.9996521472930908
1423,it is a basic need and should be offered.,POSITIVE,0.9824406504631042
1424,limited,NEGATIVE,0.9985942244529724
1427,very few healthy options available. mostly just salads at our campus food vendor.,NEGATIVE,0.9949160814285278
1433,we have non,NEGATIVE,0.9649546146392822
1438,students need a place to get something more nutritious and affordable than vending machines.,NEGATIVE,0.9982388019561768
1441,very good. well balanced meals and plenty for all you can eat,POSITIVE,0.9998754262924194
1446,"the cost for meals is $10 per meal. there is typically variety but not friendly to diabetic needs. salads are great. wish the snack bar would sell healthy options and not so much junk food but that type of food is affordable, especially large bags of popcorn that can fill up a growling stomach.",NEGATIVE,0.9982054233551025
1453,not sure.,NEGATIVE,0.9996936321258545
1456,"there are rarely any healthy options on campus for me to choose from. also, it is unclear when the hours of operation are available for faculty.",NEGATIVE,0.999289870262146
1466,could be better in my location,NEGATIVE,0.9887444972991943
1477,"the quality of food on campus is great; however, our offices are too far away from campus to eat lunch there.",POSITIVE,0.8711560964584351
1488,all we have is a food pantry for students.,NEGATIVE,0.9797215461730957
1495,we definitely need more options and access to healthier or veritable foods.,NEGATIVE,0.9991492033004761
1501,"since nmsu-a closed the student union and didn't reopen it post-covid, there really hasn't been opportunity to get food on campus. half the time the vending machines are broken as well.",NEGATIVE,0.9990994930267334
1506,"quality, taste and variety needs improvement.",POSITIVE,0.9983454942703247
1513,"we no longer have meals here. i bring my own food made at home. much cheaper than what we had available here, when we had a providerr.",NEGATIVE,0.8820118308067322
1531,difficult to justify at our location.,NEGATIVE,0.9992817044258118
1545,the luna staff do a great job of making food available.,POSITIVE,0.9997302889823914
1550,there really isn't food available to purchase on my campus.,NEGATIVE,0.99967360496521
1565,"at clovis community college we don't have access to nutritious meals. we don't have a restaurant on campus, or snack bar, or so.",NEGATIVE,0.9993815422058105
1568,cost is high,NEGATIVE,0.6630722284317017
1574,"everything is fast food, processed or fried.",POSITIVE,0.9321305155754089
1576,"i teach online, so i do not visit the campus.",NEGATIVE,0.9879317879676819
1594,there are fruits in the student areas and vending machine but no regular eating areas.,NEGATIVE,0.9728850722312927
1602,?,NEGATIVE,0.9851024150848389
1603,our food is very healthy,POSITIVE,0.9998307228088379
1609,there are snacks only  we do not have a place to buy prepared food.  this is very inconvenient for students and employees,NEGATIVE,0.9986509680747986
1623,basically a good deal still. quality has decreased in relation to covid and inflation.,POSITIVE,0.9986488223075867
1634,1. i can't afford meals on campus every day. and it doesn't taste very good for the price. i have to bring food from home. just like i can't afford a coffee from star bucks often.,POSITIVE,0.9980480670928955
1643,"i am online, so n/a",NEGATIVE,0.9596302509307861
1682,"i never buy or make use of any foods available on campus. i have dietary restrictions, rotating foods because of food allergies. it would be really hard for me if i had to rely on food that is commonly available in food pantries.",NEGATIVE,0.9965618252754211
1684,too expensive,NEGATIVE,0.9994298815727234
1705,the dining hall hours don't align with my schedule at all so i'm stuck without that option most of the time,NEGATIVE,0.9995269775390625
1737,"my campus mistreats its vendors and cannot keep any for very long. when a vendor comes in, they do not know how to cook, the prices are exorbitant, or they do not follow proper health codes. bookstore snacks are too expensive and vending machines offer junk. 
if you can drive/walk to the mcdonalds, sonic, or convenience store down the road. if not, wait out the day till you go home.",NEGATIVE,0.9996993541717529
1754,more should be available,NEGATIVE,0.9507520794868469
1776,"not great. it's difficult/impossible to get food that isn't vending machine snacks on campus outside of designated ""meal times"" and the school is so remote there are no nearby off-campus locations",NEGATIVE,0.9996345043182373
1929,not yet,NEGATIVE,0.9949160814285278
1978,there is no where to get food on campus no cafeteria,NEGATIVE,0.9997543692588806
2056,there is not a deli of food available on my campus,NEGATIVE,0.9996225833892822
2085,will be so helpful for students.,POSITIVE,0.9992699027061462
2122,i don't typically eat on campus so i am not sure about availability.,NEGATIVE,0.9989614486694336
2167,we need a cafeteria,NEGATIVE,0.9983112812042236
2182,no idea,NEGATIVE,0.9905499815940857
2226,no,N/A,0.0
2260,a little more would be nice,NEGATIVE,0.9416887760162354
2266,rich,POSITIVE,0.999876856803894
2299,i like the atmosphere of campus.,POSITIVE,0.9997299313545227
2321,we now have a food pantry!,POSITIVE,0.9898993372917175
2329,let's hope it stays that way,POSITIVE,0.9959450364112854
2330,good,POSITIVE,0.9998161196708679
2356,"need more variety, less fast food",NEGATIVE,0.998336672782898
2370,"in crownpoint, we live in a food desert. the food on campus is a cafetaria for students, each meal costs $10 that is cost prohibitive. i do not have a car and cannot get to food.",NEGATIVE,0.9961957931518555
2374,"a food pantry was just established on our campus. i think it's a great for students, but i think employees like myself are too embarrassed for co-workers to see they struggle with providing food in their homes.",NEGATIVE,0.976917028427124
2375,"we don't have a cafeteria for students, on occasion we have student activities that involve food. we also have a vending machine and the food pantry is always available for those in need.",POSITIVE,0.9887616038322449
2377,i did not know we had a pantry on campus,NEGATIVE,0.9933685660362244
2378,i'm vegan and there are little vegan options in the unm student union building.,NEGATIVE,0.9991612434387207
2392,every college campus needs to have a cafeteria. lcc does not!,NEGATIVE,0.9994074106216431
2393,"food is available, price can be high.",POSITIVE,0.9984219074249268
2394,the food is delicious however i can not afford to eat $30 a day.,POSITIVE,0.999796450138092
2397,"foods great , but if there is no money can't buy it",POSITIVE,0.756215512752533
2400,i am not sure since i work at different location than the main campus.,NEGATIVE,0.9979941844940186
2403,"food choice on campus is quite limited. also, nutritious meals usually cost more than unhealthy snacks.",NEGATIVE,0.9977121353149414
2404,"on campus, we do not have a place to purchase meals throughout the day. our cafeteria does not serve healthy foods when we want them. they do not serve cold sandwiches or anything of that sort.",NEGATIVE,0.9984418749809265
2406,meals on wheels has saved me because it's free.  we don't have a cafeteria here.,POSITIVE,0.9847875237464905
2407,our campus does not have a cafeteria and we have to rely on fast-foods or bring our own meals from home.,NEGATIVE,0.9970992803573608
2408,there is no food available on our campus other than snack machines.,NEGATIVE,0.9990624785423279
2409,the sandwiches & takeaway meals provided in the mercado and other locations are really expensive. it's much cheaper to buy ramen or something unhealthy if i have been unable to pack a lunch & more likely to get *enough* to eat.,NEGATIVE,0.9831398129463196
2410,food is too expensive at the moment for me.,NEGATIVE,0.9977588653564453
2411,the food availability on our campus is great. there is a cafeteria and a grill both with several options.,POSITIVE,0.9998255372047424
2412,ok,POSITIVE,0.9997851252555847
2414,"post-pandemic our school is having a difficult time with acquiring a vendor for our on-campus snack bar. previously, our campus has had a reliable source for quick, affordable food options, but that has proven - like with other food businesses post-pandemic - to be an issue.",NEGATIVE,0.9849449992179871
2416,good,POSITIVE,0.9998161196708679
2422,very limited,NEGATIVE,0.9991809725761414
2430,the local school district staffs the campus food service and refuses to allow middle college high school students to participate in it.,NEGATIVE,0.9962407350540161
2431,i usually bring food and snacks from home so i am unsure of the availability,NEGATIVE,0.9978907704353333
2433,"i don't work on campus, so i'm not sure what the availability or costs of food there are.",NEGATIVE,0.9994433522224426
2437,"having small cafes that provide ready-to-eat nutritious options around more locations on campus would make it easier to get food when i have to rush from class to class.

more frequent food distribution sites and notifications are necessary to let students and employees know about options.",NEGATIVE,0.9038746953010559
2438,i am glad there is food available for students who do need it.  i try to randomly go over to the food pantry and donate something.,NEGATIVE,0.8831621408462524
