ID,text,label,score
706,"while our campus has a food pantry, i'm unsure that it is the college's responsibility to ensure students have food security. perhaps higher education can put pressure on the government to provide more resources.",NEGATIVE,0.9975742697715759
707,"the city of albuquerque has decreased bus services; they discontinued a route that would place me within walking distance of my home. i now must ride later bus and walk in the dark home at lease 1-2 times a week. the commuter routes feel safer than the lomas route (example) i have had two scary rides with people who had outbursts and were threatening to the bus driver and other passengers. the city bus is much more focused on down-town workers with regular work hours and not unm workers who have later and earlier working hours that are not consistent. i  have only one car and share with my spouse so that i can afford for my disabled son to have transportation; i pay for the least expensive unm parking, but park in the lot only about once a week. it is expensive parking for just once a week.
unmh does not have a program or set protocol for adult individuals that have traumatic brain injury. it is very difficult to get services and their is not a set protocol as there is in other states. this is a shame as the incidence of tbi is high and it is so very difficult to get ssdi for this condition. as the flagship university and hub for medical care in nm this it is a shame that we do not have a set protocol for caring with individuals who sustain tbi.",NEGATIVE,0.9984862804412842
718,nope.,NEGATIVE,0.9981897473335266
737,"people by and large need to be responsible for their well-being.  the bible states that every able bodied person should work to support themselves and contribute to the support of others in need.  yes, sometimes assistance is needed, and that is why i donate and volunteer at a food pantry in my home community.  

schools should be in the business of educating and leave social welfare to other programs.",POSITIVE,0.7531797885894775
748,no,N/A,0.0
755,not at this time.,NEGATIVE,0.991154134273529
788,i'm glad this survey is being done and i look forward to seeing the results,POSITIVE,0.9996111989021301
819,not really.,NEGATIVE,0.9993126392364502
837,no,N/A,0.0
869,cnm tiene un banco de alimentos pero pienso que es muy individual no ayuda a una familia,NEGATIVE,0.96318519115448
895,"again, colleges and universities have been corporatized to the point of becoming diploma mills that charge too much tuition/fees and suffer from cognitive dissonance in terms of students needs by superficially providing support but not love.",POSITIVE,0.9992069602012634
923,no.,NEGATIVE,0.9972889423370361
937,no,N/A,0.0
942,no,N/A,0.0
945,no thank you,N/A,0.0
955,"i live with my 93 year old mother and do not pay rent.  but, if i did, this survey may take on another meaning.",NEGATIVE,0.9979652166366577
957,there wouldn't be any problems with food or housing if the government gave a damn about the people and just not themselves.,NEGATIVE,0.9755673408508301
973,there are very few childcare options in the area and none at the university.,POSITIVE,0.9945996999740601
980,"no, thanks",POSITIVE,0.9984910488128662
1014,"i wish you the best of luck with this survey and helping our communities.  thanks,",POSITIVE,0.999776303768158
1030,no,N/A,0.0
1059,"there seems to be helpf or the very poor; however, in my situation - i have been employed for 30 years and am financial responsible for myself but have many stuggles.  yet, there is no assistance for me because it appears that i make to much.",POSITIVE,0.9981404542922974
1060,"i have seen the on campus food pantry have a positive impact on the lives of several students and their families. my fond hope is that, not only food pantries survive well into the future, but also that colleges and universities can find the means to occasionally provide emergency or temporary housing as well.",NEGATIVE,0.999800980091095
1066,no,N/A,0.0
1078,no,N/A,0.0
1093,n/a,N/A,0.0
1097,no,N/A,0.0
1099,no,N/A,0.0
1102,no,N/A,0.0
1105,i'm saddened that this survey seemed necessary. we can and should take better care of each other. peace,POSITIVE,0.9927487969398499
1109,the school needs a transportation system. either trams or buses. this is such a spread out rural community that it could really help people who need rides or who want to access education but have no way to come in person. online isn't always a fit for everyone.,POSITIVE,0.9966843724250793
1118,"one of my concerns not asked was about mental health and the difficulties in finding available mental health services. some places, even with insurance and options, are booked and unable to take new clients. i would likely be seeing a mental health professional, but find it difficult to find someone i can speak to without a long wait.",NEGATIVE,0.9943089485168457
1128,thank you for doing this survey!,POSITIVE,0.9998125433921814
1154,nope.,NEGATIVE,0.9981897473335266
1158,,POSITIVE,0.7481213212013245
1167,"many of the students attending nmhu are on very limited income, housing and or food security. some have to choose between working or remaining in school to support themselves and or their family.",POSITIVE,0.9960991144180298
1174,teach the regents and university leaders about common good,POSITIVE,0.9984028935432434
1188,we don't get paid enough for what we do for the future of our nations workforce,NEGATIVE,0.999480664730072
1214,thanks for creating this survey. hope it provides a better outlook on the issue.,NEGATIVE,0.9968612194061279
1222,not at this time,N/A,0.0
1226,"clovis community college is a dump. they borderline steal from student with their ridiculous text-book rental scheme, gouge the fees so that the price here is nearly as high as enmu, and do not drop students for nonpayment, despite telling them that they do, leading to students not knowing they are still enrolled in their courses, so they fail them. i do not know how we keep our accreditation and i can't wait to quit this job. it will take me a decade to financially and professionally recover from the two years i have spent here. luckily, my husband has orders out-of-state, so this nightmare is almost over. i do not know how my co-workers, most of whom are hourly workers survive.",NEGATIVE,0.9994947910308838
1237,"during the pandemic, i started receiving extra money in my snap benefits. that is ending this month (feb.) and i worry about what i will do.",NEGATIVE,0.9971227049827576
1292,thanks!,POSITIVE,0.9998165965080261
1293,no,N/A,0.0
1298,"i see students rummaging around the library for snacks at lunch time, as the librarian has snacks for students, as walking to an expensive area restuarant is not only cost prohibitive, but a long walk as well.",POSITIVE,0.966183602809906
1312,no,N/A,0.0
1321,no.,NEGATIVE,0.9972889423370361
1332,students need to have positive interactions and substantial support to learn successfully,POSITIVE,0.6456561088562012
1334,no,N/A,0.0
1362,it's getting impossible to stay in santa fe,NEGATIVE,0.9995898604393005
1379,might need more security,NEGATIVE,0.9992468357086182
1380,na,N/A,0.0
1413,no,N/A,0.0
1422,no.,NEGATIVE,0.9972889423370361
1427,â€¦,N/A,0.5720078945159912
1433,take care of your employees as well,POSITIVE,0.9991540908813477
1446,no.,NEGATIVE,0.9972889423370361
1453,"""feed the world"" is my passion.",POSITIVE,0.9996815919876099
1456,our students need food options on our campus.,NEGATIVE,0.9639934301376343
1501,no.,NEGATIVE,0.9972889423370361
1506,no,N/A,0.0
1568,navajo nation needs more housing for families and as well as single people. si gle people shouldn't be left out because they don't have kids. kids are a big responsibility and some people want to want but the art turned away because they have no kids.,POSITIVE,0.9904806017875671
1574,"i feel that universities focus on students only. however, they are not the only ones struggling. people who work full time can still be struggling and trying to find ways to ""stay above water"" while taking care of their own bills and responsibilities to others.",POSITIVE,0.9597302675247192
1576,i would like to see health coverage for adjunct faculty.,POSITIVE,0.8610213398933411
1611,no,N/A,0.0
1623,i lived for 30 years under the poverty line while teaching. i was only able to do so because i built my own off- grid house and have no utility bills. only in the past year did i come off of medicaid as i was promoted from adjunct instructor after 25 years in that position.,NEGATIVE,0.9980185031890869
1634,"i would like for inflation to go down like it use to be, a few years ago. i would like to be able to have k-9 medical insurance or government programs to cover annual shots or spay/neuter from board-certified vets only, for all households, not just low income. i think the government should look closer into low-income people because some have nicer things than i do. a lot of people who are low income have their nails done, hair done, the newest iphone, name-brand clothes, and nice cars. they go out to eat a lot. i might be able to live that way too if i didn't have to pay for food, housing, and medical expenses. they play the goverment.",NEGATIVE,0.799248456954956
1682,"in my 20's i really struggled, so i appreciate your study. i remember living in the student ""ghetto,"" sharing a house with a bunch of students, chipping in $50/mo for rent and sharing food. dealt with a lot of anxiety...all those questions i can now say never to i would have said frequently to then. i called it my terrible 20's trying to find my independence. i think it is a big reason why i am drawn to teaching college students who are navigating through their young-adult life.",NEGATIVE,0.9810181856155396
1739,no,N/A,0.0
1776,"the hostility and condescension displayed by admin when staff ask for adequate compensation, aid, and relief makes both doing our jobs and working for equity a nightmare",NEGATIVE,0.9995759129524231
1929,not yet,NEGATIVE,0.9949160814285278
2122,no,N/A,0.0
2156,safety on campus is a basic need that needs to be addressed,NEGATIVE,0.9698178172111511
2167,we need all the support we can get,POSITIVE,0.9934502840042114
2226,no,N/A,0.0
2260,have not,NEGATIVE,0.9432975053787231
2266,hope to get more attention and help,POSITIVE,0.9756596088409424
2375,no,N/A,0.0
2394,no,N/A,0.0
2397,thank you for letting us have a say.,POSITIVE,0.9998112320899963
2406,why doesn't this survey address pets?  i have five animals i support.  animals are dependents....,POSITIVE,0.9880697131156921
2409,"rising costs of food are putting a strain on my budget even though i am not food or housing insecure. rising costs of medical insurance are the same way. although i have some extra money to spend on leisure, that percentage is going down significantly in recent months. my hh members and i have discussed getting chickens and growing food plants to help defray the costs of food.",POSITIVE,0.9988532066345215
2410,"assistance with food, home and care would help.",POSITIVE,0.9581699967384338
2411,no,N/A,0.0
2412,no,N/A,0.0
2414,"although i have reached a place wherein i am secure of my housing and food, it was not always that way in my life. i realize i am fortunate in that working hard, and being frugal paid off and that good habits often do not pay off for everyone in a similar way. i have not forgotten how it felt to be homeless, have no money, and be truly insecure of my basic needs being met. i am not sure anyone could truly ""get over it.""",NEGATIVE,0.8960793018341064
2431,no,N/A,0.0
2438,no,N/A,0.0
2443,the food pantry here at northern should also be open to college employees (staff/faculty) and not only students.,NEGATIVE,0.9905555844306946
2448,no,N/A,0.0
2461,no at this time,NEGATIVE,0.9892673492431641
2508,we help people too much and they do not learn to stand on their own two feet and just get their act together!!!!,POSITIVE,0.9540870189666748
2518,good to know more about how to help those who need these types of help,POSITIVE,0.9997178912162781
2520,loss of health insurance due to low enrollment has caused me to work toward an exit from cnm.,NEGATIVE,0.9997827410697937
2523,no,N/A,0.0
2530,no,N/A,0.0
2533,"i appreciate this survey but doubt anything will change. that your adjunct professors are terrified of not being able to pay rent or feed our children is disgraceful, yet the college continues treating us this way. i've worked as an adjunct at cnm for over a decade, and little has changed.",POSITIVE,0.9206349849700928
2534,no.,NEGATIVE,0.9972889423370361
2547,"offer remote online options real time classes and technology support for my students for work, transportation health and family obligations while improving education and career opportunities",POSITIVE,0.9976134300231934
2557,thank you for the survey.,POSITIVE,0.9998138546943665
2560,"the 40-hour work week is antiquated and assumes that all full-time employees have a partner at home handling housework, shopping, childcare, and food preparation. today's world does not support this. even those who have partners, often see both members of the pair working in order to survive. we legitimately do not have time.",POSITIVE,0.9989757537841797
2568,"we do not a need big government in santa fe. people do not trust personnel there. 
let us invest to our kids, not the corrupt politicians and their families.",NEGATIVE,0.9642804265022278
2571,i have two adult children living with me over 18 because housing and food is very expensive. they are both still in college and i am helping them through it all as a single parent.,POSITIVE,0.9958682060241699
2572,no,N/A,0.0
2574,departments should not require staff to participate in potlucks. i can't afford to make that much extra food for coworkers and i also do not want to eat my coworkers cooking.,NEGATIVE,0.9885878562927246
2578,no,N/A,0.0
2597,no,N/A,0.0
2599,i definitely support the food pantry and would love to see it expand even further!,POSITIVE,0.9998080134391785
2603,we make decent money but the amount that is taken out is too much.,NEGATIVE,0.9995113611221313
2604,i have worked at my place of employment for 18 years and am looking for a second job due to the pay. i would rather never sleep than lose everything i have worked for.,NEGATIVE,0.9977542757987976
2615,the uncertainty of rent and utilities going up has me concerned and the ability for my position to keep pace with inflation worries me if i can continue to work here.,NEGATIVE,0.9608754515647888
2617,i think all staff should be making at least 20 dollars an hour. i had to move because we couldn't afford to pay rent. i work a full time job.,NEGATIVE,0.9961221814155579
2636,no,N/A,0.0
2637,"thank you for looking into this issue. it affects all members of out community directly and indirectly, even those like me who aren't currently experiencing food insecurity and housing uncertainty.",NEGATIVE,0.9991874098777771
2651,international district needs help!!!,POSITIVE,0.9868394732475281
2656,need better pay with this rising inflation.,NEGATIVE,0.9995936751365662
2666,very high rent price and/or finding secure unit for low-income person. i have to pay more than 2/3 of my monthly income for the rent.,NEGATIVE,0.9945563077926636
2697,"while i have had reliable housing in the last year, i have seen my brother and his family homeless twice in the last 3 years and recently helped them move when they were evicted. it's a heavy weight to carry even if it isn't you that is being evicted.",POSITIVE,0.9692604541778564
2703,"espanola is under researched.  there is a stigma towards this community from legislatures, educated groups, outside states.  we are struggling.  we need rehab centers and initiatives to help the addicted/sick, youth, young, families and the elderly.  espanola is becoming a 3rd world country.  please have some sympathy and/or empathy for the people here. please work with hector balderas and our young mayor, who are the only ones who are willing to advocate for us here.  also, ""espanola"" is a broad home term that defines anyone who lives north of santa fe or in north central new mexico.",POSITIVE,0.9716148972511292
2704,stop encouraging people to be weak. teach them to be self-reliant.,NEGATIVE,0.9983540773391724
2713,no,N/A,0.0
2720,no,N/A,0.0
2730,i really appreciate the food pantry on campus and the kindness of the employees overall. many events encourage others to take leftovers.,POSITIVE,0.9998238682746887
2738,"cost of living is remarkably high, salaries remarkably do not compensate. those with mental health issues are not free to discuss their concerns.",NEGATIVE,0.9875870943069458
2741,thanks for the opportunity to provide input by administering this survey.,POSITIVE,0.9995589852333069
2757,please help educators!,POSITIVE,0.9990876913070679
2758,nothing,NEGATIVE,0.9992395639419556
2760,no. thank you for putting this survey together.,POSITIVE,0.9971145391464233
2784,i just wish everything was not so expensive. i am very grateful for the nm opp. sch. but wish i did not pay so much in taxes considering i don't depend on the government.,NEGATIVE,0.9903046488761902
2785,not really,NEGATIVE,0.9995947480201721
2816,no.,NEGATIVE,0.9972889423370361
2822,no,N/A,0.0
2828,it would be nice if there was some kind of sign up list for excess food from events like college day or conferences or meetings where there is excess food and this food could be disseminated to other staff members rather than throwing away. it would be nice if every campus had a craft services and or food pantry free of charge.,NEGATIVE,0.9989885687828064
2836,"i have been in nm for a little over a year, coming from a staunchly republican state to here has been a wonderful improvement to my overall wellbeing, due to the diverse supports and resources available in this state.",POSITIVE,0.9997633099555969
2840,it would be nice of cnm had better healthy food options on campus that are more reliable and consistent.,POSITIVE,0.8893154263496399
2841,on-site child care at campuses would be extremely beneficial for students and employees,POSITIVE,0.9911594986915588
2845,no,N/A,0.0
2848,"i'm latino, not latinx. that should not be a term on this survey. most people in the hispanic/latino community do not consider that a respectful term. please stop using it.",NEGATIVE,0.999075174331665
2852,inflation is ruining my ability to pay bills,NEGATIVE,0.9997833371162415
2870,no,N/A,0.0
2871,the president of cnm makes more in a day than i do in a week. i guarantee she does not do as much work as i do in a week in that day.,NEGATIVE,0.999560534954071
2877,no,N/A,0.0
2879,safety is a big issue,NEGATIVE,0.8770248889923096
2884,"if possible, provide students with food vouchers for to obtain fresh produce as needed. sometime the dates/times are no always convenient for the student.",NEGATIVE,0.999224066734314
2906,no,N/A,0.0
2927,no,N/A,0.0
2946,"i support a 19 year old grandchild who eats much of the food i purchase for my household, does not work or look for work, threatens me verbally, purchases items using my amazon account and, therefore, my money.  i've been without a vehicle for 2 plus weeks because i can't afford to purchase the part needed to fix the problem.",NEGATIVE,0.9959359169006348
2965,no,N/A,0.0
2966,i appreciate this research being done as it's an important issue that affects so many people (more than we possibly realize as there's shame around talkng about it),NEGATIVE,0.9980067610740662
2976,no,N/A,0.0
3025,no,N/A,0.0
3037,no,N/A,0.0
3042,i have it good compared to so many other i see.,POSITIVE,0.9998263716697693
3046,no.,NEGATIVE,0.9972889423370361
3080,"i feel lucky enough that i have been able to afford what is needed for myself and my household, but i do worry about pricing increases taking away the little bit of cushion i have financially.",NEGATIVE,0.9840302467346191
3107,no,N/A,0.0
3112,stop selling energy drinks on campus. there a several drink machines on campus that sell nothing but energy drinks.,NEGATIVE,0.997340738773346
3113,"nm seems to be stuck in a hole: the education system is so poor that students don't even know how to make an argument or write a simply essay. when they get to college or university, those non-existing skills keeps them from getting better and higher-paid jobs.",NEGATIVE,0.9997944235801697
3135,thank you for helping people. i worked from poverty/single to career to retirement and now part time work that i love. i know the struggle and i am glad that there are more places for people to get help than there used to be.,NEGATIVE,0.999634861946106
3136,not at this time,N/A,0.0
3163,thank you for doing this.,POSITIVE,0.9998026490211487
3165,no,N/A,0.0
3177,no,N/A,0.0
3203,no,N/A,0.0
3260,no,N/A,0.0
3270,"better salaries would always help. i can make ends meet, usually without a problem (i'm the only one with a stable paycheck), but i haven't been able to pay down any of the debt i carry.",NEGATIVE,0.9844213724136353
3308,no,N/A,0.0
3315,new mexico is a great state but getting a fair wage for the work you do in a college is not reasonable.,NEGATIVE,0.9990347623825073
3327,"in the mental health question section money/insurance is not a hinderance, but professional help is full. every counselor i've sought out to seek mental health therapy is ""not taking new patients""... finding a provider is not easy.",POSITIVE,0.9266897439956665
3349,things are getting harder for everyone. i am still one of the lucky ones.,NEGATIVE,0.9997838139533997
3355,"the increased cost of rent and utilities is a real issue in this city. it is frustrating how an apartment which used to cost $600 a month is now over a thousand with no change in amenities, size, etc.",NEGATIVE,0.9991017580032349
3410,"i appreciate that this survey exists. i think the public transportation piece is really important. we were excited about the blue bus, but haven't heard any updates. is that still happening? it would be great if we could have a unm-taos shuttle that goes into town. it would be great advertising for unm-taos and could maybe even increase enrollment.",POSITIVE,0.7766480445861816
3413,?,NEGATIVE,0.9851024150848389
3435,no,N/A,0.0
3443,child care for staff and students,POSITIVE,0.68784499168396
3450,not at this time.,NEGATIVE,0.991154134273529
3457,na,N/A,0.0
3463,better schedule for food pantry during the afternoon.,NEGATIVE,0.9932994842529297
3466,no.,NEGATIVE,0.9972889423370361
3468,no thank you.,NEGATIVE,0.997946560382843
3474,"thank you for gathering this info. hopefully, it will lead to some action to help those in need.",POSITIVE,0.9995573163032532
3489,iâ€™m hungry now,NEGATIVE,0.996061384677887
3491,no thank you.,NEGATIVE,0.997946560382843
3500,na,N/A,0.0
3506,no,N/A,0.0
3508,"i have two teenagers, one of whom was a cnm student last year but has been working and has not completed their studies. the other will be graduating high school and plans to move out next fall. both are very concerned about the high cost of housing in new mexico, and both are still living at home right now. i feel that we are fortunate to be able to support them until they become more self-sufficient.",NEGATIVE,0.9518530964851379
3522,when i was younger and a student myself i experienced many financial difficulties and food/housing insecurities that i no longer face  because of where i am due to earning my education and career.,NEGATIVE,0.9922766089439392
3531,no,N/A,0.0
3550,no.,NEGATIVE,0.9972889423370361
3702,all locations for higher education should adopt well building standards.,POSITIVE,0.9956413507461548
3726,not many food options on the cnm campus.,NEGATIVE,0.997817873954773
3734,no,N/A,0.0
3752,not really,NEGATIVE,0.9995947480201721
3808,no,N/A,0.0
3811,none,NEGATIVE,0.985345721244812
3822,no,N/A,0.0
3823,no,N/A,0.0
3826,no,N/A,0.0
3837,no,N/A,0.0
3869,no,N/A,0.0
3872,no,N/A,0.0
3875,please somebody do something about the housing rent prices - the real estate rental companies are raping the public.,NEGATIVE,0.9886059165000916
3878,cnm seems more like a business than an academic institution. my students often say they only feel like numbers when dealing with cnm non-faculty,NEGATIVE,0.9971060156822205
3882,montoya campus tends to feel neglected from things cnm does.,NEGATIVE,0.9994407296180725
3885,"i am blessed in adulthood with enough prosperity to be relatively secure. i grew up poor but we knew how to budget to have enough to eat. this knowledge helped me to put myself through college. even though i had very little spending money, i always managed to eat. i continue to use the knowledge now, saving whenever i can at the grocery store, but with inflation, we have had to access other budgets just to buy food.",POSITIVE,0.9988524913787842
3893,when you ask a yes-no question it is confusing to have levels of true-false options to handle it...it would have been better to have statements for true-false responses,NEGATIVE,0.9992534518241882
3896,no,N/A,0.0
3909,"who approved this nonsense?

investigative research is focused on raw data instead of this broad attempt to justify preconceived biased conclusions of the researcher.  many of these questions demonstrated an poor low quality question format that are designed to farm answers instead of focus on data that leads to other directions.

assumption that everyone is a renter as an example is deeply flawed.",NEGATIVE,0.9994449019432068
3918,i am a caregiver for a friend with multiple health issues who has no family. yet i did not see any clear way to acknowledge this in the survey. i wonder how many people are in my position. we help each other and would also have difficulty surviving on our own. . .,NEGATIVE,0.9934222102165222
3922,not at this time.,NEGATIVE,0.991154134273529
3925,i think the way the price of food is going up we are going to see more food issues.,NEGATIVE,0.9993051290512085
3936,no,N/A,0.0
3943,no,N/A,0.0
3964,"it would be nice to have a space at campus where students can comfortably sit, eat and socialize. there is places they can sit but it is very sterile feeling. as a commuter college it is sometimes to have places like this for students that have to stay on campus all day before they have a ride back to their house.",NEGATIVE,0.9894859790802002
3966,none,NEGATIVE,0.985345721244812
3970,thanks for doing this,POSITIVE,0.9996786117553711
3986,no,N/A,0.0
3993,no,N/A,0.0
4002,no,N/A,0.0
4020,no,N/A,0.0
4044,no,N/A,0.0
4050,no,N/A,0.0
4056,no,N/A,0.0
4060,"please consider that my responses do not represent the whole nor the majority of new mexico's population, i'm very blessed to me in my current position/household income but these types of issues are keeping me in an sometimes unhealthy relationship.",NEGATIVE,0.5380585193634033
4157,no,N/A,0.0
4158,no,N/A,0.0
4170,perhaps a fund we could contribute to(not more taxes) that would benefit needy students at our institutions.,POSITIVE,0.9861451387405396
4205,i think we should promote such things more,NEGATIVE,0.8795673251152039
4212,ãšltimamente me estã¡ costando mucho salir adelante,NEGATIVE,0.8120079636573792
4220,"i have lived and worked in sf for over two years. i regularly consider my situation since although i am making a decent wage, i cannot seem to get ahead. surprise expenses such as medical or car repairs cause me to fall months back on my attempt to create a stable environment. if i find an opportunity to move, i will take it.",NEGATIVE,0.9978740215301514
4222,no,N/A,0.0
4256,no,N/A,0.0
4285,no,N/A,0.0
4345,no,N/A,0.0
4362,lo mismo un aumento de sueldo,NEGATIVE,0.9796034693717957
4365,not at this time.,NEGATIVE,0.991154134273529
4399,many more students here at mesalands college are affected by food insecurity than is obvious from statistical data.  many students do not wish their peers to know of their housing and food insecurity.,NEGATIVE,0.9943467974662781
4442,help the needy.,POSITIVE,0.9834845662117004
4482,do you know a good realtor.,POSITIVE,0.9979429841041565
4498,no,N/A,0.0
4541,no,N/A,0.0
4550,no,N/A,0.0
4556,no,N/A,0.0
4558,"cnm doesn't do a thing to promote cycling to any of its campuses by students, faculty or staff.  there are so many benefits!  i see construction projects consistently ignore helping people bike to campus.  no one even cares about the health of the cnm community or the planet.",POSITIVE,0.967395544052124
4580,no,N/A,0.0
4648,i am proud of cnm for having a food pantry. add diapers and feminine hygiene products to the choices.,POSITIVE,0.9997603297233582
4681,no,N/A,0.0
4708,no have,NEGATIVE,0.6536846160888672
4710,"no, it's gone.",NEGATIVE,0.9995399713516235
4722,my college could invest more in making healthy food options available. processed foods and coffee do not sustain wellbeing.,POSITIVE,0.9996464252471924
4724,make more charitable donations.,N/A,0.5501614809036255
4736,no,N/A,0.0
4759,what do i have in mind,POSITIVE,0.9875479936599731
4854,no more,NEGATIVE,0.9912374019622803
4872,no,N/A,0.0
4874,no,N/A,0.0
4878,no,N/A,0.0
4924,no,N/A,0.0
4925,no,N/A,0.0
4933,no,N/A,0.0
4964,none,NEGATIVE,0.985345721244812
5015,no,N/A,0.0
5017,no,N/A,0.0
5020,no,N/A,0.0
5059,no,N/A,0.0
5079,none,NEGATIVE,0.985345721244812
5080,no,N/A,0.0
5248,no,N/A,0.0
5249,nothing to share.,NEGATIVE,0.9994043111801147
5263,i appreciate this survey being issued and look forward to seeing the results.,NEGATIVE,0.9998056292533875
5264,no,N/A,0.0
5265,no,N/A,0.0
5269,maybe email or invitation to meetings to relate this information to them,POSITIVE,0.916833758354187
5280,"each state should provide a totally free on-demand/online option for earning a college degree.  the khan academy, for example, provides subject-matter lessons that are totally free, are available on demand, and are mostly far better at conveying useful information than in-class courses available at practically any of our public universities.",NEGATIVE,0.988568902015686
5345,new mexico politicians do not provide adequate for those unfortunate they are,NEGATIVE,0.9997566342353821
5378,thank you for this work. i hope it brings more understanding about hunger in nm.,POSITIVE,0.9996963739395142
5388,"thank you for looking into this issue.  i have had students who struggle with food insecurity, and it is my hope that solutions will come of this research.",NEGATIVE,0.9994671940803528
5413,surveys cannot be both anonymous and confidential.  please fix the introductory material.,NEGATIVE,0.995108425617218
5429,none,NEGATIVE,0.985345721244812
5460,no,N/A,0.0
5486,no,N/A,0.0
5488,no...,NEGATIVE,0.9991840720176697
5503,no,N/A,0.0
5507,no,N/A,0.0
5509,no,N/A,0.0
5559,no,N/A,0.0
5572,no,N/A,0.0
5585,i hope the country will be stable and pay more attention to our groups,POSITIVE,0.9799326658248901
5595,no,N/A,0.0
5597,none,NEGATIVE,0.985345721244812
5599,consistency in language facilitation should also be a priority. mainly in spanish and other languages that can be identified for nm,POSITIVE,0.9898449182510376
5600,"provide statewide healthcare for all new mexico residents. require all students in unm medical school to be given free tuition with the requirement they work as practicing doctors in the state of new mexico for a minimum of five years, or pay the full cost of their education with no discount of any type.  state residents pay for the medical school and should benefit from the funding by having the doctors stay in the state.",POSITIVE,0.8208536505699158
5643,no,N/A,0.0
5659,no,N/A,0.0
5681,even families with a large income are struggling with the affects of current inflated prices of food,NEGATIVE,0.9956349730491638
5719,i'd like a $40 gift card. i really need it,POSITIVE,0.9989379048347473
